codigo_municipio;codigo_proyecto;codigo_recurso;año;trimestre;tipo_contraprestacion;valor_contraprestacion;cantidad_producida
17877;1;4;2023;2;REGALIAS;1700693;13490.4
18001;1;2;2023;1;REGALIAS;287760;163.62
18001;1;2;2023;2;REGALIAS;573463;2886.84
18001;1;4;2023;1;REGALIAS;37234;333.6
18001;1;4;2023;2;REGALIAS;539163;4276.8
18247;1;2;2023;1;REGALIAS;244454;1389.96
18247;1;4;2023;1;REGALIAS;536274;4804.8
18592;1;2;2023;2;REGALIAS;177172;892.62
18592;1;4;2023;2;REGALIAS;1114770;8841.6
19001;1;1;2023;1;REGALIAS;36739;131
19001;1;13;2023;1;REGALIAS;2735018;9876
19001;1;13;2023;2;REGALIAS;745500;23832
19001;1;5;2023;1;REGALIAS;5650596;0.000637
19001;1;6;2023;1;REGALIAS;31296;0.000272
19110;1;7;2023;2;REGALIAS;80470476;3686
19110;1;2;2023;1;REGALIAS;153682;0
19110;1;4;2023;1;REGALIAS;170124;0
19110;1;5;2023;1;REGALIAS;66798286;0.007556
19110;1;5;2023;1;REGALIAS;54923886;0.006139
19110;1;5;2023;1;REGALIAS;73481892;0.007995
19110;1;5;2023;2;REGALIAS;96152492;0.010455
19110;1;5;2023;2;REGALIAS;29276913;0.003137
19110;1;5;2023;2;REGALIAS;138724495;0.014905
19110;1;6;2023;1;REGALIAS;522261;0.004655
19110;1;6;2023;1;REGALIAS;1324590;0.011512
19110;1;6;2023;1;REGALIAS;1327564;0.011571
19110;1;6;2023;2;REGALIAS;3962462;0.036193
19110;1;6;2023;2;REGALIAS;80823;0.00072
19110;1;6;2023;2;REGALIAS;4521986;0.003992
19142;1;3;2023;2;REGALIAS;3042000;43158
19142;1;4;2023;1;REGALIAS;3917860;46747.2
19142;1;4;2023;2;REGALIAS;2185119;23008.8
19212;1;21;2023;1;REGALIAS;149071;158.6
19212;1;21;2023;2;REGALIAS;47858;44.2
19256;1;5;2023;1;REGALIAS;26123964;0.002964
19256;1;5;2023;1;REGALIAS;9845858;0.001069
19256;1;5;2023;1;REGALIAS;15801473;0.001719
19256;1;5;2023;2;REGALIAS;10125355;0.000108
19256;1;5;2023;2;REGALIAS;12303801;0.001321
19256;1;5;2023;2;REGALIAS;23378567;0.002512
19256;1;6;2023;1;REGALIAS;14197;0.000123
19256;1;6;2023;1;REGALIAS;2789;0.000024
19256;1;6;2023;1;REGALIAS;12604;0.000112
19256;1;6;2023;2;REGALIAS;20936;0.000196
19256;1;6;2023;2;REGALIAS;1462942;0.012626
19256;1;6;2023;2;REGALIAS;16732;0.000148
19300;1;1;2023;1;REGALIAS;2859188;11881
19300;1;1;2023;1;REGALIAS;4749292;18277
19300;1;1;2023;2;REGALIAS;2821054;10055
19300;1;4;2023;1;REGALIAS;1299692;0
19300;1;4;2023;2;REGALIAS;724881;0
19318;1;5;2023;1;REGALIAS;18531155;0.002095
19318;1;5;2023;1;REGALIAS;26107819;0.002834
19318;1;5;2023;1;REGALIAS;31628164;0.003447
19318;1;5;2023;2;REGALIAS;26144135;0.002818
19318;1;5;2023;2;REGALIAS;26466746;0.002837
19318;1;5;2023;2;REGALIAS;217851794;0.023409
19318;1;6;2023;1;REGALIAS;27347;0.00024
19318;1;6;2023;1;REGALIAS;37334;0.000324
19318;1;6;2023;1;REGALIAS;44634;0.000402
19318;1;6;2023;2;REGALIAS;38658;0.000357
19318;1;6;2023;2;REGALIAS;45341;0.000399
19318;1;6;2023;2;REGALIAS;110404;0.000973
19392;1;5;2023;1;REGALIAS;143361224;0.016542
19392;1;5;2023;1;REGALIAS;23503839;0.002565
19392;1;6;2023;1;REGALIAS;2753993;0.002611
19392;1;6;2023;1;REGALIAS;488042;0.004457
19418;1;5;2023;1;REGALIAS;10018259;0.000109
19418;1;5;2023;2;REGALIAS;5789350;0.000622
19418;1;5;2023;2;REGALIAS;15153691;0.001623
19418;1;5;2023;2;REGALIAS;12250187;0.001316
19418;1;6;2023;1;REGALIAS;18974;0.000168
19418;1;6;2023;2;REGALIAS;10928;0.000102
19418;1;6;2023;2;REGALIAS;29210;0.00026
19418;1;6;2023;2;REGALIAS;24627;0.000219
19450;1;2;2023;1;REGALIAS;1668256;0
19450;1;4;2023;1;REGALIAS;3044621;0
19532;1;2;2023;1;REGALIAS;3875044;31518.72
19532;1;4;2023;1;REGALIAS;7072079;90640.8
19533;1;2;2023;1;REGALIAS;414388;0
19533;1;4;2023;1;REGALIAS;282126;0
19573;1;2;2023;1;REGALIAS;146612;0
19622;1;5;2023;1;REGALIAS;10449226;0.001184
19622;1;5;2023;2;REGALIAS;4729491;0.000504
19622;1;5;2023;2;REGALIAS;1273302;0.000137
19622;1;6;2023;2;REGALIAS;7786;0.000073
19622;1;6;2023;2;REGALIAS;2480;0.000021
19698;1;1;2023;1;REGALIAS;3012258;12517
19698;1;1;2023;2;REGALIAS;3036739;10823
19698;1;2;2023;1;REGALIAS;1789649;10175.22
19698;1;2;2023;2;REGALIAS;2666898;13399.02
19701;1;5;2023;2;REGALIAS;6498169;0.000699
19701;1;6;2023;2;REGALIAS;284;0.000003
19809;1;5;2023;1;REGALIAS;5630117;0.000635
19809;1;5;2023;2;REGALIAS;22794448;0.001621
19809;1;6;2023;1;REGALIAS;6312;0.000055
19809;1;6;2023;2;REGALIAS;24559;0.00023
19845;1;1;2023;1;REGALIAS;571000;2101
19845;1;1;2023;1;REGALIAS;1151000;4102
19845;1;1;2023;2;REGALIAS;1072738;3823
19845;1;2;2023;1;REGALIAS;1301175;455.22
19845;1;4;2023;1;REGALIAS;18311;240
20001;1;8;2023;1;REGALIAS;29420;290
20001;1;18;2023;2;REGALIAS;80186;30
20001;1;9;2023;2;REGALIAS;144300;334
20001;1;2;2023;1;REGALIAS;775141;4408.02
20032;1;3;2023;1;REGALIAS;17300000;277532
20045;4;7;2023;1;REGALIAS;2.30E+16;1858151
20045;4;7;2023;1;REGALIAS;2.23E+16;1799546
20045;4;7;2023;1;REGALIAS;2.45E+16;1977266
20045;4;7;2023;2;REGALIAS;2.26E+16;1908276
20045;4;7;2023;2;REGALIAS;2.03E+16;1711987
20045;4;7;2023;2;REGALIAS;1.93E+16;1629725
20045;4;7;2023;2;COMPENSACIÓN;3.42E+16;0
20060;1;8;2023;1;REGALIAS;5859850;57763
20060;1;8;2023;2;REGALIAS;5472900;47762
20060;1;21;2023;1;REGALIAS;215376;28.6
20060;1;21;2023;1;REGALIAS;68239;83.2
20060;1;3;2023;2;REGALIAS;920544;13518
20178;5;7;2023;1;REGALIAS;19512930609;0
20238;1;3;2023;1;REGALIAS;2798439;44992
20238;1;3;2023;2;REGALIAS;29156;0
20238;1;4;2023;1;REGALIAS;1284446;11508
20250;6;7;2023;1;REGALIAS;25087885552;508008
20250;6;7;2023;2;REGALIAS;27857462075;572027
20295;1;2;2023;2;REGALIAS;3253881;16381.44
20295;1;4;2023;2;REGALIAS;6353840;50.4
20383;1;2;2023;2;REGALIAS;249813;1257.12
20383;1;4;2023;2;REGALIAS;487810;3868.8
20400;5;7;2023;1;REGALIAS;35588422992;374627
20400;5;7;2023;1;REGALIAS;54345978526;406718
20400;5;7;2023;1;REGALIAS;55228113428;529409
20400;5;7;2023;2;REGALIAS;33547720860;487846
20400;5;7;2023;2;REGALIAS;37456464338;474163
20400;5;7;2023;2;REGALIAS;9609660619;496873
20400;7;7;2023;1;REGALIAS;9599605502;153618
20400;7;7;2023;1;REGALIAS;11334046014;181373
20400;7;7;2023;1;REGALIAS;8981927406;143734
20400;7;7;2023;1;COMPENSACIÓN;17949347353;0
20400;7;7;2023;2;REGALIAS;11126293496;189594
20400;7;7;2023;2;REGALIAS;9046525384;154154
20400;7;7;2023;2;REGALIAS;9638653145;164244
20400;7;7;2023;2;COMPENSACIÓN;17886883215;0
20400;1;7;2023;1;REGALIAS;222171324;2976
20443;1;8;2023;1;REGALIAS;5168928;50952
20443;1;8;2023;2;REGALIAS;5907652;51557
20770;1;2;2023;1;REGALIAS;1691391;9617.94
20770;1;4;2023;1;REGALIAS;1450357;12993.6
23001;1;8;2023;1;REGALIAS;2915535;27754
23001;1;8;2023;2;REGALIAS;2717029;19251
23001;1;21;2023;1;REGALIAS;2045507;312
23001;1;21;2023;2;REGALIAS;1775094;244.4
23001;1;21;2023;1;REGALIAS;643854;743.6
23001;1;21;2023;2;REGALIAS;563743;681.2
23001;1;13;2023;2;REGALIAS;141264;0
23001;1;3;2023;1;REGALIAS;7817885;125694
23001;1;3;2023;2;REGALIAS;7126600;101442
23068;1;5;2023;1;REGALIAS;622366559;0.072274
23068;1;5;2023;1;REGALIAS;829849159;0.089723
23068;1;5;2023;1;REGALIAS;1358741771;0.149219
23068;1;5;2023;2;REGALIAS;946806558;0.010104
23068;1;5;2023;2;REGALIAS;1125676274;0.121188
23068;1;5;2023;2;REGALIAS;762416377;0.081163
23068;1;6;2023;1;REGALIAS;1179983;0.010871
23068;1;6;2023;1;REGALIAS;1497577;0.013015
23068;1;6;2023;1;REGALIAS;2257150;0.020266
23068;1;6;2023;2;REGALIAS;1786029;0.016606
23068;1;6;2023;2;REGALIAS;1949345;0.017031
23068;1;6;2023;2;REGALIAS;1420319;0.012681
23068;1;11;2023;1;REGALIAS;5896957;0.001064
23068;1;11;2023;2;REGALIAS;1627948;0.000274
23189;1;3;2023;1;REGALIAS;6410000;100
23350;1;1;2023;1;REGALIAS;903447;322
23466;1;7;2023;1;REGALIAS;3107388998;46845
23466;1;7;2023;2;REGALIAS;10319137034;184085
23466;8;22;2023;1;REGALIAS;74444740933;9489.12
23466;8;22;2023;1;COMPENSACIÓN;69127259437;0
23466;1;13;2023;2;REGALIAS;7975846;404756
23555;8;22;2023;1;REGALIAS;1440347621;183.59
23555;8;22;2023;1;COMPENSACIÓN;1337465648;0
23555;1;2;2023;1;REGALIAS;2602292;0
23555;1;13;2023;2;REGALIAS;1968076;1085812
23580;1;7;2023;1;REGALIAS;14236393280;0
23580;1;7;2023;2;REGALIAS;11918088892;318127
23580;8;22;2023;1;REGALIAS;23119950;2.95
23580;8;22;2023;1;COMPENSACIÓN;21468525;0
23580;1;13;2023;2;REGALIAS;1539108;0
23580;1;5;2023;1;REGALIAS;173035753;0.019717
23580;1;5;2023;1;REGALIAS;144459264;0.015878
23580;1;5;2023;1;REGALIAS;196695528;0.021429
23580;1;5;2023;2;REGALIAS;152937240;0.016454
23580;1;5;2023;2;REGALIAS;190000843;0.020337
23580;1;5;2023;2;REGALIAS;231546738;0.024879
23580;1;6;2023;1;REGALIAS;247873;0.002228
23580;1;6;2023;1;REGALIAS;204444;0.001778
23580;1;6;2023;1;REGALIAS;304105;0.002737
23580;1;6;2023;2;REGALIAS;224617;0.002084
23580;1;6;2023;2;REGALIAS;268812;0.002409
23580;1;6;2023;2;REGALIAS;271357;0.002379
23586;1;8;2023;1;REGALIAS;818170;8065
23678;1;2;2023;1;REGALIAS;4709;0
23682;8;22;2023;1;REGALIAS;3863924762;492.52
23682;8;22;2023;1;COMPENSACIÓN;3587930136;0
23682;1;13;2023;2;REGALIAS;2888138;0
23682;1;5;2023;1;REGALIAS;443065638;0.004999
23682;1;5;2023;1;REGALIAS;584579573;0.063697
23682;1;5;2023;1;REGALIAS;660280670;0.072014
23682;1;5;2023;2;REGALIAS;623885349;0.066692
23682;1;5;2023;2;REGALIAS;837381958;0.090007
23682;1;5;2023;2;REGALIAS;525802601;0.056531
23682;1;6;2023;1;REGALIAS;423898;0.003688
23682;1;6;2023;1;REGALIAS;451919;0.003928
23682;1;6;2023;1;REGALIAS;270565;0.002467
23682;1;6;2023;2;REGALIAS;355236;0.003328
23682;1;6;2023;2;REGALIAS;877051;0.007692
23682;1;6;2023;2;REGALIAS;296688;0.002633
23807;1;2;2023;1;REGALIAS;135524;0
23807;1;2;2023;2;REGALIAS;201850;0
23807;1;4;2023;2;REGALIAS;139126;0
23855;1;2;2023;1;REGALIAS;1110676;7085.88
23855;1;2;2023;2;REGALIAS;1654245;9344.16
23855;1;4;2023;2;REGALIAS;1140193;10147.2
25099;1;2;2023;1;REGALIAS;3699137;26602.02
25099;1;3;2023;1;REGALIAS;2033197;32690
25099;1;3;2023;2;REGALIAS;3990213;56798
25099;1;4;2023;1;REGALIAS;776445;6957.6
25099;1;4;2023;2;REGALIAS;994552;7888.8
25126;1;3;2023;1;REGALIAS;1990161;40604
25126;1;3;2023;2;REGALIAS;956560;17278
25126;1;4;2023;1;REGALIAS;984839;11198.4
25126;1;4;2023;2;REGALIAS;1445619;14551.2
25148;1;7;2023;1;REGALIAS;402915921;10284
25151;1;2;2023;1;REGALIAS;4025122;22644.36
25151;1;2;2023;2;REGALIAS;4980000;2504.52
25151;1;4;2023;1;REGALIAS;8132268;72470.4
25151;1;4;2023;2;REGALIAS;6880000;5455.2
25154;1;2;2023;1;REGALIAS;886320;5039.82
25154;1;4;2023;1;REGALIAS;1189789;10660.8
25175;1;3;2023;2;REGALIAS;8511137;170848
25178;1;2;2023;1;REGALIAS;25069;0
25178;1;2;2023;2;REGALIAS;29312;0
25178;1;3;2023;1;REGALIAS;4455;0
25178;1;3;2023;2;REGALIAS;6751;0
25178;1;4;2023;1;REGALIAS;103933;0
25178;1;4;2023;2;REGALIAS;117036;0
25183;1;2;2023;1;REGALIAS;10210100;58054.32
25183;1;4;2023;1;REGALIAS;2152200;19281.6
25200;1;7;2023;1;REGALIAS;191180835;411
25200;1;7;2023;2;REGALIAS;316842857;9617
25200;1;1;2023;1;REGALIAS;7331502;29515
25224;1;7;2023;1;REGALIAS;5320963040;131438
25224;1;7;2023;2;REGALIAS;2140491491;7057
25260;1;4;2023;2;REGALIAS;2346659;18614.4
25281;1;2;2023;1;REGALIAS;404243;2904.66
25281;1;4;2023;1;REGALIAS;404032;4252.8
25293;1;20;2023;1;REGALIAS;14322319;0
25293;1;20;2023;1;REGALIAS;26214263;0
25293;1;20;2023;2;REGALIAS;1045509;0
25293;1;20;2023;2;REGALIAS;41934;0
25293;1;20;2023;1;REGALIAS;24316331;0.0001376
25293;1;20;2023;1;REGALIAS;82298627;0.0001332
25293;1;20;2023;1;REGALIAS;9149915;0.0000172
25293;1;20;2023;2;REGALIAS;12036483;0.0000178
25293;1;20;2023;2;REGALIAS;1211476;0.000001
25307;1;1;2023;1;REGALIAS;635444;2265
25307;1;1;2023;2;REGALIAS;583982;2106
25317;1;7;2023;1;REGALIAS;5154485904;130974
25317;1;7;2023;2;REGALIAS;1634636033;48929
25320;1;2;2023;2;REGALIAS;45520;0
25320;1;4;2023;2;REGALIAS;14143;0
25335;1;4;2023;1;REGALIAS;2858006;25605.6
25368;1;2;2023;1;REGALIAS;933400;5307.12
25368;1;4;2023;1;REGALIAS;424795;3369.6
25402;1;3;2023;1;REGALIAS;2178;0
25407;1;7;2023;1;REGALIAS;5240616419;117627
25407;1;7;2023;2;REGALIAS;2381334413;62236
25407;1;1;2023;1;REGALIAS;5901017;2452
25407;1;3;2023;1;REGALIAS;455000;72
25436;1;4;2023;1;REGALIAS;15394;0
25436;1;4;2023;2;REGALIAS;11225;0
25473;1;1;2023;1;REGALIAS;1105740;3941
25473;1;1;2023;2;REGALIAS;818433;2917
25473;1;3;2023;1;REGALIAS;28806754;463002
25473;1;3;2023;2;REGALIAS;46103478;656246
25473;1;4;2023;1;REGALIAS;72778095;652063.2
25473;1;4;2023;2;REGALIAS;71437541;56666.4
25483;1;2;2023;1;REGALIAS;943000;5360.58
25483;1;2;2023;2;REGALIAS;1006811;5068.98
25483;1;4;2023;1;REGALIAS;21600;192
25483;1;4;2023;2;REGALIAS;28562;225.6
25486;1;1;2023;1;REGALIAS;2216994;8191
25486;1;1;2023;2;REGALIAS;909727;283
25488;1;4;2023;1;REGALIAS;1064009;12403.2
25488;1;4;2023;2;REGALIAS;1119022;11548.8
25513;1;7;2023;1;REGALIAS;190392184;455
25530;1;2;2023;2;REGALIAS;2489473;12532.32
25530;1;4;2023;2;REGALIAS;1088216;8632.8
25592;1;2;2023;2;REGALIAS;106221;0
25592;1;4;2023;1;REGALIAS;477961;0
25592;1;4;2023;2;REGALIAS;295677;0
25594;1;2;2023;1;REGALIAS;443975;2523.96
25594;1;4;2023;1;REGALIAS;1070354;9590.4
25599;1;3;2023;2;REGALIAS;1366280;19448
25612;1;2;2023;2;REGALIAS;3290552;31079.2
25612;1;2;2023;1;REGALIAS;2558738;17588.34
25612;1;2;2023;2;REGALIAS;3268362;1989.36
25612;1;4;2023;1;REGALIAS;3608201;39086.4
25612;1;4;2023;2;REGALIAS;4609308;44210.4
25658;1;2;2023;2;REGALIAS;12873;121.9
25658;1;3;2023;1;REGALIAS;1226667;19758
25736;9;23;2023;1;REGALIAS;728032328;91834
25736;9;23;2023;2;REGALIAS;835088127;9326
25745;1;1;2023;1;REGALIAS;248403;1
25745;1;1;2023;2;REGALIAS;928698;1
25754;1;1;2023;1;REGALIAS;16702797;60445
25754;1;2;2023;1;REGALIAS;10722600;64114.74
25754;1;3;2023;1;REGALIAS;17176122;276146
25754;1;3;2023;2;REGALIAS;4722404;6722
25754;1;4;2023;1;REGALIAS;3143711;28166.4
25754;1;4;2023;2;REGALIAS;4476988;35512.8
25758;1;3;2023;2;REGALIAS;1831502;0
25781;1;7;2023;1;REGALIAS;5635167006;139177
25781;1;7;2023;2;REGALIAS;2519522233;65407
25781;1;3;2023;1;REGALIAS;5828967;93716
25781;1;3;2023;2;REGALIAS;5084903;7238
25785;1;3;2023;1;REGALIAS;535317;0
25785;1;3;2023;2;REGALIAS;257271;0
25785;1;4;2023;1;REGALIAS;264904;0
25785;1;4;2023;2;REGALIAS;388806;0
25793;1;7;2023;1;REGALIAS;724383455;17143
25793;1;7;2023;2;REGALIAS;133388256;3838
25793;1;1;2023;1;REGALIAS;2038456;7858
25793;1;1;2023;2;REGALIAS;1150000;4231
25793;1;1;2023;1;REGALIAS;35000;125
25807;1;4;2023;1;REGALIAS;710752;57.6
25807;1;4;2023;2;REGALIAS;518256;420
25817;1;2;2023;1;REGALIAS;16796678;95479.56
25817;1;2;2023;2;REGALIAS;1788614;9003.96
25839;1;18;2023;1;REGALIAS;172181726;59564
25839;1;18;2023;2;REGALIAS;207516721;77638
25839;1;20;2023;2;REGALIAS;13402;0
25845;1;2;2023;1;REGALIAS;3882762;22219.92
25845;1;2;2023;2;REGALIAS;4550754;23055.84
25845;1;3;2023;1;REGALIAS;690045;11166
25845;1;3;2023;2;REGALIAS;1048167;15016
25845;1;4;2023;1;REGALIAS;16097588;145159.2
25845;1;4;2023;2;REGALIAS;18169841;14505.6
25873;1;7;2023;1;REGALIAS;115508700;2467
25873;1;7;2023;2;REGALIAS;291830619;5092
25875;1;2;2023;2;REGALIAS;914648;5138.64
25875;1;4;2023;1;REGALIAS;4116539;41164.8
25875;1;4;2023;2;REGALIAS;2546003;22540.8
25899;1;7;2023;1;REGALIAS;113860476;5753
25899;1;7;2023;2;REGALIAS;126578961;5579
25899;1;2;2023;1;REGALIAS;34510146;158907.25
25899;1;2;2023;2;REGALIAS;50901406;250568.1
27001;1;2;2023;1;REGALIAS;218124;2109.24
27001;1;5;2023;1;REGALIAS;83809656;0.010505
27001;1;5;2023;1;REGALIAS;80843804;0.009004
27001;1;5;2023;1;REGALIAS;84958734;0.009275
27001;1;5;2023;2;REGALIAS;101744917;0.010952
27001;1;5;2023;2;REGALIAS;120340372;0.012896
27001;1;5;2023;2;REGALIAS;179266948;0.019307
27001;1;6;2023;1;REGALIAS;67763;0.00066
27001;1;6;2023;1;REGALIAS;87791;0.000764
27001;1;6;2023;1;REGALIAS;97918;0.000886
27001;1;6;2023;2;REGALIAS;125542;0.001163
27001;1;6;2023;2;REGALIAS;158658;0.000014
27001;1;6;2023;2;REGALIAS;254325;0.002234
27001;1;11;2023;1;REGALIAS;636318;0.000102
27001;1;11;2023;1;REGALIAS;107663;0.000017
27001;1;11;2023;1;REGALIAS;2636955;0.000444
27001;1;11;2023;2;REGALIAS;4582561;0.000771
27001;1;11;2023;2;REGALIAS;9727159;0.001611
27001;1;11;2023;2;REGALIAS;11739441;0.001894
27050;1;2;2023;1;REGALIAS;48255;0
27050;1;5;2023;1;REGALIAS;91415081;0.010475
27050;1;5;2023;1;REGALIAS;241235950;0.026874
27050;1;5;2023;1;REGALIAS;173615269;0.018953
27050;1;5;2023;2;REGALIAS;105133289;0.011307
27050;1;5;2023;2;REGALIAS;313313607;0.033638
27050;1;5;2023;2;REGALIAS;176975713;0.019018
27050;1;6;2023;1;REGALIAS;118794;0.001082
27050;1;6;2023;1;REGALIAS;334858;0.002929
27050;1;6;2023;1;REGALIAS;265413;0.002395
27050;1;6;2023;2;REGALIAS;154715;0.001437
27050;1;6;2023;2;REGALIAS;391587;0.003519
27050;1;6;2023;2;REGALIAS;184586;0.001622
27050;1;11;2023;1;REGALIAS;1104268;0.000177
27050;1;11;2023;1;REGALIAS;1018794;0.000162
27050;1;11;2023;1;REGALIAS;3026029;0.000509
27050;1;11;2023;2;REGALIAS;966330;0.000163
27050;1;11;2023;2;REGALIAS;2810709;0.000461
27050;1;11;2023;2;REGALIAS;1785242;0.000288
27073;1;5;2023;1;REGALIAS;651937;0.000074
27073;1;5;2023;1;REGALIAS;8080121;0.000895
27073;1;5;2023;1;REGALIAS;6224014;0.000677
27073;1;5;2023;2;REGALIAS;8242319;0.000889
27073;1;5;2023;2;REGALIAS;6137027;0.000659
27073;1;5;2023;2;REGALIAS;405184;0.000044
27073;1;6;2023;1;REGALIAS;230;0.000002
27073;1;6;2023;1;REGALIAS;12080;0.000105
27073;1;6;2023;1;REGALIAS;8220;0.000073
27073;1;6;2023;2;REGALIAS;10053;0.000093
27073;1;6;2023;2;REGALIAS;7946;0.000069
27073;1;6;2023;2;REGALIAS;753;0.000007
27073;1;11;2023;1;REGALIAS;1746376;0.000288
27073;1;11;2023;2;REGALIAS;499040;0.000084
27135;1;5;2023;1;REGALIAS;799060539;0.009062
27135;1;5;2023;1;REGALIAS;1454182756;0.160799
27135;1;5;2023;1;REGALIAS;1686601279;0.184158
27135;1;5;2023;2;REGALIAS;1461452347;0.157177
27135;1;5;2023;2;REGALIAS;1574680845;0.168685
27135;1;5;2023;2;REGALIAS;1355078119;0.145588
27135;1;6;2023;1;REGALIAS;1044360;0.009324
27135;1;6;2023;1;REGALIAS;1914860;0.016709
27135;1;6;2023;1;REGALIAS;1996264;0.018008
27135;1;6;2023;2;REGALIAS;1819518;0.001688
27135;1;6;2023;2;REGALIAS;2004100;0.017897
27135;1;6;2023;2;REGALIAS;1566669;0.013726
27135;1;11;2023;1;REGALIAS;18122625;0.002912
27135;1;11;2023;1;REGALIAS;30330735;0.004794
27135;1;11;2023;1;REGALIAS;76408255;0.000129
27135;1;11;2023;2;REGALIAS;53926720;0.009072
27135;1;11;2023;2;REGALIAS;66101187;0.010974
27135;1;11;2023;2;REGALIAS;45551833;0.007355
27160;1;5;2023;1;REGALIAS;95091360;0.001076
27160;1;5;2023;1;REGALIAS;172702095;0.019111
27160;1;5;2023;1;REGALIAS;242352940;0.026446
27160;1;5;2023;2;REGALIAS;188136226;0.020291
27160;1;5;2023;2;REGALIAS;215442247;0.023072
27160;1;5;2023;2;REGALIAS;216848649;0.023301
27160;1;6;2023;1;REGALIAS;113792;0.001012
27160;1;6;2023;1;REGALIAS;246482;0.002147
27160;1;6;2023;1;REGALIAS;318261;0.002871
27160;1;6;2023;2;REGALIAS;230903;0.002138
27160;1;6;2023;2;REGALIAS;325701;0.002885
27160;1;6;2023;2;REGALIAS;308580;0.002714
27160;1;11;2023;1;REGALIAS;3158880;0.000506
27160;1;11;2023;1;REGALIAS;4161010;0.000653
27160;1;11;2023;1;REGALIAS;4379434;0.000739
27160;1;11;2023;2;REGALIAS;2629692;0.000443
27160;1;11;2023;2;REGALIAS;4783194;0.00079
27160;1;11;2023;2;REGALIAS;2278428;0.000368
27205;1;5;2023;1;REGALIAS;225747163;0.025854
27205;1;5;2023;1;REGALIAS;242586509;0.026894
27205;1;5;2023;1;REGALIAS;211483612;0.022644
27205;1;5;2023;2;REGALIAS;92743740;0.009859
27205;1;5;2023;2;REGALIAS;248126405;0.026546
27205;1;5;2023;2;REGALIAS;273585483;0.029406
27205;1;6;2023;1;REGALIAS;849114;0.009086
27205;1;6;2023;1;REGALIAS;838131;0.008509
27205;1;6;2023;1;REGALIAS;402272;0.003624
27205;1;6;2023;2;REGALIAS;155690;0.001438
27205;1;6;2023;2;REGALIAS;379877;0.003399
27205;1;6;2023;2;REGALIAS;345636;0.003042
27205;1;11;2023;1;REGALIAS;26798422;0.004304
27205;1;11;2023;1;REGALIAS;22551378;0.003556
27205;1;11;2023;1;REGALIAS;26478680;0.004383
27205;1;11;2023;2;REGALIAS;38381685;0.006476
27205;1;11;2023;2;REGALIAS;12305751;0.002038
27205;1;11;2023;2;REGALIAS;13529834;0.002193
27361;1;5;2023;1;REGALIAS;310037166;0.032666
27361;1;5;2023;1;REGALIAS;388351835;0.040517
27361;1;5;2023;1;REGALIAS;424480999;0.046409
27361;1;5;2023;2;REGALIAS;319703051;0.033306
27361;1;5;2023;2;REGALIAS;425681075;0.044648
27361;1;5;2023;2;REGALIAS;237009744;0.025468
27361;1;6;2023;1;REGALIAS;692601;0.006071
27361;1;6;2023;1;REGALIAS;566186;0.004921
27361;1;6;2023;1;REGALIAS;588046;0.005273
27361;1;6;2023;2;REGALIAS;448428;0.004156
27361;1;6;2023;2;REGALIAS;639193;0.005765
27361;1;6;2023;2;REGALIAS;345155;0.003035
27361;1;11;2023;1;REGALIAS;291061056;0.046719
27361;1;11;2023;1;REGALIAS;38401127;0.006073
27361;1;11;2023;1;REGALIAS;190033508;0.030213
27361;1;11;2023;2;REGALIAS;212360609;0.035801
27361;1;11;2023;2;REGALIAS;219911218;0.036495
27361;1;11;2023;2;REGALIAS;34069964;0.005511
27413;1;5;2023;1;REGALIAS;120848849;0.013684
27413;1;5;2023;1;REGALIAS;314461477;0.034766
27413;1;5;2023;1;REGALIAS;361637907;0.039517
27413;1;5;2023;2;REGALIAS;260395151;0.027978
27413;1;5;2023;2;REGALIAS;303344338;0.032485
27413;1;5;2023;2;REGALIAS;221468510;0.023795
27413;1;6;2023;1;REGALIAS;164325;0.001462
27413;1;6;2023;1;REGALIAS;437791;0.003808
27413;1;6;2023;1;REGALIAS;483854;0.000436
27413;1;6;2023;2;REGALIAS;331682;0.003082
27413;1;6;2023;2;REGALIAS;401868;0.003591
27413;1;6;2023;2;REGALIAS;278214;0.002433
27413;1;11;2023;1;REGALIAS;2765510;0.000445
27413;1;11;2023;1;REGALIAS;1500455;0.000237
27413;1;11;2023;1;REGALIAS;6716587;0.001122
27413;1;11;2023;2;REGALIAS;9537582;0.001605
27413;1;11;2023;2;REGALIAS;16737031;0.002783
27413;1;11;2023;2;REGALIAS;5035263;0.000814
27425;1;5;2023;1;REGALIAS;132273936;0.014921
27425;1;5;2023;1;REGALIAS;48941453;0.005313
27425;1;5;2023;1;REGALIAS;196390816;0.000214
27425;1;5;2023;2;REGALIAS;372045472;0.039984
27425;1;5;2023;2;REGALIAS;200344573;0.021422
27425;1;5;2023;2;REGALIAS;361519820;0.038863
27450;1;5;2023;1;REGALIAS;3746848;0.000424
27450;1;5;2023;1;REGALIAS;7502485;0.00082
27450;1;5;2023;1;REGALIAS;7420942;0.000809
27450;1;5;2023;2;REGALIAS;11803530;0.001275
27450;1;5;2023;2;REGALIAS;29971059;0.003235
27450;1;5;2023;2;REGALIAS;7970213;0.000857
27450;1;6;2023;1;REGALIAS;5939;0.000052
27450;1;6;2023;1;REGALIAS;9623;0.000084
27450;1;6;2023;1;REGALIAS;10890;0.000098
27450;1;6;2023;2;REGALIAS;18676;0.000173
27450;1;6;2023;2;REGALIAS;44553;0.000402
